Cluster,data_hora,vento_medio
cluster_S_1,1988-01-01,6.06818406116849
cluster_S_1,1988-02-01,6.20613276214192
cluster_S_1,1988-03-01,6.5312989501314
cluster_S_1,1988-04-01,6.26375680797926
cluster_S_1,1988-05-01,5.70831067942887
cluster_S_1,1988-06-01,5.46206419657638
cluster_S_1,1988-07-01,7.1732289943169
cluster_S_1,1988-08-01,6.75413200441157
cluster_S_1,1988-09-01,6.30433379279692
cluster_S_1,1988-10-01,7.19910569682961
cluster_S_1,1988-11-01,6.82749239955111
cluster_S_1,1988-12-01,6.51699631864469
cluster_S_1,1989-01-01,6.25754723611482
cluster_S_1,1989-02-01,6.14555042797038
cluster_S_1,1989-03-01,6.04144113070044
cluster_S_1,1989-04-01,5.91602443031554
cluster_S_1,1989-05-01,5.3859400094028
