cluster,data_hora,vento
cluster_NE_3,1990-01-01,5.82476579981339
cluster_NE_3,1990-02-01,4.15557019989716
cluster_NE_3,1990-03-01,5.17123367464652
cluster_NE_3,1990-04-01,5.49329739110039
cluster_NE_3,1990-05-01,5.57881605748458
cluster_NE_3,1990-06-01,6.21519542798408
cluster_NE_3,1990-07-01,5.82933242746319
cluster_NE_3,1990-08-01,6.77465620030583
cluster_NE_3,1990-09-01,6.48851298252556
cluster_NE_3,1990-10-01,6.37823800516855
cluster_NE_3,1990-11-01,5.38470848095855
cluster_NE_3,1990-12-01,5.14499035417425
cluster_NE_3,1991-01-01,4.09829573424914
cluster_NE_3,1991-02-01,4.46390316771611
cluster_NE_3,1991-03-01,4.53481810753674
cluster_NE_3,1991-04-01,5.18555516226433
cluster_NE_3,1991-05-01,6.20825042279804
cluster_NE_3,1991-06-01,6.36444021054397
cluster_NE_3,1991-07-01,6.75088249429832
cluster_NE_3,1991-08-01,7.16584161996345
cluster_NE_3,1991-09-01,6.28203472676982
cluster_NE_3,1991-10-01,6.63142514867461
cluster_NE_3,1991-11-01,4.47883129426395
cluster_NE_3,1991-12-01,4.38747278336103
cluster_NE_3,1992-01-01,4.06941742247404
cluster_NE_3,1992-02-01,5.90337895144755
cluster_NE_3,1992-03-01,6.35075881352156
cluster_NE_3,1992-04-01,4.85602141987092
cluster_NE_3,1992-05-01,5.34792041254243
cluster_NE_3,1992-06-01,6.46655695199796
cluster_NE_3,1992-07-01,6.54517107948917
cluster_NE_3,1992-08-01,6.58604411554923
cluster_NE_3,1992-09-01,6.84146617711369
cluster_NE_3,1992-10-01,6.01690523662732
cluster_NE_3,1992-11-01,5.39771853516761
cluster_NE_3,1992-12-01,4.78931359595587
cluster_NE_3,1993-01-01,4.98189331627041
cluster_NE_3,1993-02-01,5.43960491135249
cluster_NE_3,1993-03-01,5.6150842013903
cluster_NE_3,1993-04-01,5.35464233419838
cluster_NE_3,1993-05-01,6.03025476990764
cluster_NE_3,1993-06-01,6.25380776851545
cluster_NE_3,1993-07-01,6.25893956571441
cluster_NE_3,1993-08-01,6.28680704604886
cluster_NE_3,1993-09-01,5.71505134454141
cluster_NE_3,1993-10-01,6.39522987830134
cluster_NE_3,1993-11-01,5.85495418291799
cluster_NE_3,1993-12-01,5.1883449577253
cluster_NE_3,1994-01-01,3.84705397925028
cluster_NE_3,1994-02-01,4.48566394526943
cluster_NE_3,1994-03-01,3.52261226615244
cluster_NE_3,1994-04-01,5.39879883017453
cluster_NE_3,1994-05-01,5.92315970670545
cluster_NE_3,1994-06-01,6.00806218372111
cluster_NE_3,1994-07-01,6.83413529766756
cluster_NE_3,1994-08-01,6.39685195903095
cluster_NE_3,1994-09-01,6.97540044138367
cluster_NE_3,1994-10-01,6.59215503667198
cluster_NE_3,1994-11-01,5.81442755355373
cluster_NE_3,1994-12-01,5.38461382754948
cluster_NE_3,1995-01-01,4.13229514967245
cluster_NE_3,1995-02-01,3.59064014897915
cluster_NE_3,1995-03-01,4.44999845556637
cluster_NE_3,1995-04-01,4.81388914286712
cluster_NE_3,1995-05-01,5.16056978051103
cluster_NE_3,1995-06-01,6.40021441090087
cluster_NE_3,1995-07-01,6.81865624927515
cluster_NE_3,1995-08-01,6.57201825067255
cluster_NE_3,1995-09-01,7.04468178338114
cluster_NE_3,1995-10-01,5.6512565789519
cluster_NE_3,1995-11-01,5.35118014334446
cluster_NE_3,1995-12-01,3.61662023483756
cluster_NE_3,1996-01-01,5.18875193410961
cluster_NE_3,1996-02-01,4.48763708837227
cluster_NE_3,1996-03-01,3.93715350822038
cluster_NE_3,1996-04-01,5.41499341079732
cluster_NE_3,1996-05-01,5.30882279135996
cluster_NE_3,1996-06-01,6.51679044301079
cluster_NE_3,1996-07-01,6.42355820204247
cluster_NE_3,1996-08-01,6.76426302925031
cluster_NE_3,1996-09-01,6.96524217848353
cluster_NE_3,1996-10-01,5.89328968651164
cluster_NE_3,1996-11-01,5.27415485605591
cluster_NE_3,1996-12-01,4.80057414627995
cluster_NE_3,1997-01-01,3.94597947777483
cluster_NE_3,1997-02-01,5.67791472988109
cluster_NE_3,1997-03-01,4.4018764039965
cluster_NE_3,1997-04-01,4.62723999538784
cluster_NE_3,1997-05-01,6.0904708127879
cluster_NE_3,1997-06-01,4.91547261926602
cluster_NE_3,1997-07-01,6.47508700719815
cluster_NE_3,1997-08-01,6.62330336497989
cluster_NE_3,1997-09-01,5.35291333932346
cluster_NE_3,1997-10-01,5.22293757532936
cluster_NE_3,1997-11-01,4.82512305567698
cluster_NE_3,1997-12-01,4.6136101674367
cluster_NE_3,1998-01-01,4.22512597773797
cluster_NE_3,1998-02-01,4.4531973951265
cluster_NE_3,1998-03-01,5.23634735531694
cluster_NE_3,1998-04-01,5.85303368297926
cluster_NE_3,1998-05-01,6.08546465024632
cluster_NE_3,1998-06-01,6.75738915810087
cluster_NE_3,1998-07-01,6.46503487604598
cluster_NE_3,1998-08-01,6.70183576233398
cluster_NE_3,1998-09-01,6.93517017761742
cluster_NE_3,1998-10-01,6.46085037494583
cluster_NE_3,1998-11-01,4.03813449319377
cluster_NE_3,1998-12-01,4.45419072715281
cluster_NE_3,1999-01-01,4.74886432288854
cluster_NE_3,1999-02-01,5.27666416981906
cluster_NE_3,1999-03-01,4.25234162906774
cluster_NE_3,1999-04-01,6.10760571254783
cluster_NE_3,1999-05-01,5.67167802127614
cluster_NE_3,1999-06-01,6.066386379974
cluster_NE_3,1999-07-01,6.85181428236156
cluster_NE_3,1999-08-01,7.07150876005484
cluster_NE_3,1999-09-01,6.68516543556373
cluster_NE_3,1999-10-01,6.13048276624962
cluster_NE_3,1999-11-01,5.00612433303162
cluster_NE_3,1999-12-01,4.6950777385466
cluster_NE_3,2000-01-01,4.31463070766701
cluster_NE_3,2000-02-01,4.39282275208485
cluster_NE_3,2000-03-01,4.90362081922474
cluster_NE_3,2000-04-01,5.40204572285455
cluster_NE_3,2000-05-01,5.54037114612085
cluster_NE_3,2000-06-01,6.29096721249317
cluster_NE_3,2000-07-01,6.38350373571377
cluster_NE_3,2000-08-01,6.60400237392426
cluster_NE_3,2000-09-01,6.99248581251874
cluster_NE_3,2000-10-01,6.37637801982065
cluster_NE_3,2000-11-01,4.90649451775682
cluster_NE_3,2000-12-01,4.05555126778321
cluster_NE_3,2001-01-01,5.44634275158836
cluster_NE_3,2001-02-01,4.60611758738842
cluster_NE_3,2001-03-01,4.73087219044884
cluster_NE_3,2001-04-01,5.88216594106165
cluster_NE_3,2001-05-01,4.94088364118294
cluster_NE_3,2001-06-01,6.53218034650543
cluster_NE_3,2001-07-01,6.49655473528138
cluster_NE_3,2001-08-01,7.27249509792917
cluster_NE_3,2001-09-01,6.60260959870265
cluster_NE_3,2001-10-01,5.85702726661701
cluster_NE_3,2001-11-01,5.12489381164957
cluster_NE_3,2001-12-01,5.59583263117109
cluster_NE_3,2002-01-01,4.52546536033651
cluster_NE_3,2002-02-01,4.68066704057041
cluster_NE_3,2002-03-01,5.52149276815599
cluster_NE_3,2002-04-01,5.62964127441048
cluster_NE_3,2002-05-01,5.58710089007097
cluster_NE_3,2002-06-01,6.5659056309257
cluster_NE_3,2002-07-01,6.24359533586224
cluster_NE_3,2002-08-01,6.93665390397654
cluster_NE_3,2002-09-01,6.3304622570996
cluster_NE_3,2002-10-01,6.53979917823397
cluster_NE_3,2002-11-01,5.91167527881902
cluster_NE_3,2002-12-01,4.34951615536174
cluster_NE_3,2003-01-01,3.67663625673572
cluster_NE_3,2003-02-01,5.40674999874435
cluster_NE_3,2003-03-01,4.96432743420414
cluster_NE_3,2003-04-01,5.26786051091009
cluster_NE_3,2003-05-01,5.49055377987024
cluster_NE_3,2003-06-01,6.09384759005768
cluster_NE_3,2003-07-01,6.75600038934723
cluster_NE_3,2003-08-01,6.35111229557735
cluster_NE_3,2003-09-01,6.82203764415531
cluster_NE_3,2003-10-01,6.85815872274791
cluster_NE_3,2003-11-01,5.83553188802175
cluster_NE_3,2003-12-01,5.26034045772744
cluster_NE_3,2004-01-01,4.18634128045169
cluster_NE_3,2004-02-01,4.03189639689426
cluster_NE_3,2004-03-01,4.38228072607235
cluster_NE_3,2004-04-01,5.228199474309
cluster_NE_3,2004-05-01,5.59752510703466
cluster_NE_3,2004-06-01,6.52383529050322
cluster_NE_3,2004-07-01,6.46667904163734
cluster_NE_3,2004-08-01,6.35014957737404
cluster_NE_3,2004-09-01,6.99602314158429
cluster_NE_3,2004-10-01,6.20938516085099
cluster_NE_3,2004-11-01,5.83826518336029
cluster_NE_3,2004-12-01,4.86817229466273
cluster_NE_3,2005-01-01,4.08135573285476
cluster_NE_3,2005-02-01,4.4063310054197
cluster_NE_3,2005-03-01,3.95468557851494
cluster_NE_3,2005-04-01,5.60062198856349
cluster_NE_3,2005-05-01,5.73438325557792
cluster_NE_3,2005-06-01,6.47110962227433
cluster_NE_3,2005-07-01,6.58484740080306
cluster_NE_3,2005-08-01,6.91505716278683
cluster_NE_3,2005-09-01,6.60291529649654
cluster_NE_3,2005-10-01,6.43441640359616
cluster_NE_3,2005-11-01,5.7259105834338
cluster_NE_3,2005-12-01,5.0394844898272
cluster_NE_3,2006-01-01,6.16824255033545
cluster_NE_3,2006-02-01,3.55431895314051
cluster_NE_3,2006-03-01,3.63188800235742
cluster_NE_3,2006-04-01,4.29215789903231
cluster_NE_3,2006-05-01,5.39167084397126
cluster_NE_3,2006-06-01,6.6529254709115
cluster_NE_3,2006-07-01,6.26559382446331
cluster_NE_3,2006-08-01,6.66822058269594
cluster_NE_3,2006-09-01,6.30088547854026
cluster_NE_3,2006-10-01,5.62914304239459
cluster_NE_3,2006-11-01,4.93637586261862
cluster_NE_3,2006-12-01,4.96158952168446
cluster_NE_3,2007-01-01,5.02280684164236
cluster_NE_3,2007-02-01,4.19905068826285
cluster_NE_3,2007-03-01,5.64396374896717
cluster_NE_3,2007-04-01,5.24376776453961
cluster_NE_3,2007-05-01,5.78454834473473
cluster_NE_3,2007-06-01,6.43906594529932
cluster_NE_3,2007-07-01,6.25815648433112
cluster_NE_3,2007-08-01,7.3987806540287
cluster_NE_3,2007-09-01,7.37786668283714
cluster_NE_3,2007-10-01,6.79204187506975
cluster_NE_3,2007-11-01,5.65278758304052
cluster_NE_3,2007-12-01,4.97468437630931
cluster_NE_3,2008-01-01,4.98260624628418
cluster_NE_3,2008-02-01,4.31598433804389
cluster_NE_3,2008-03-01,3.85676522638645
cluster_NE_3,2008-04-01,4.02246644343463
cluster_NE_3,2008-05-01,5.51818971706909
cluster_NE_3,2008-06-01,6.39913915841512
cluster_NE_3,2008-07-01,6.84233454618735
cluster_NE_3,2008-08-01,6.48443922343223
cluster_NE_3,2008-09-01,6.61835252644194
cluster_NE_3,2008-10-01,7.04457781036466
cluster_NE_3,2008-11-01,5.33174729080059
cluster_NE_3,2008-12-01,4.60932295798432
cluster_NE_3,2009-01-01,4.55437291438169
cluster_NE_3,2009-02-01,4.7726168066816
cluster_NE_3,2009-03-01,3.69378247941007
cluster_NE_3,2009-04-01,3.87322208944848
cluster_NE_3,2009-05-01,5.25118820994035
cluster_NE_3,2009-06-01,5.69200310262581
cluster_NE_3,2009-07-01,6.00682604449101
cluster_NE_3,2009-08-01,6.63204501977149
cluster_NE_3,2009-09-01,6.10222096399895
cluster_NE_3,2009-10-01,4.72139531329986
cluster_NE_3,2009-11-01,5.53824561835585
cluster_NE_3,2009-12-01,4.45332391965577
cluster_NE_3,2010-01-01,4.86176056143832
cluster_NE_3,2010-02-01,5.42647204865789
cluster_NE_3,2010-03-01,3.98727605360472
cluster_NE_3,2010-04-01,5.22713789379743
cluster_NE_3,2010-05-01,5.13140064851795
cluster_NE_3,2010-06-01,6.34869494125306
cluster_NE_3,2010-07-01,7.07627985009322
cluster_NE_3,2010-08-01,6.89005352856041
cluster_NE_3,2010-09-01,7.03028143467612
cluster_NE_3,2010-10-01,5.53421203683939
cluster_NE_3,2010-11-01,5.06472130961314
cluster_NE_3,2010-12-01,4.05170903746995
cluster_NE_3,2011-01-01,4.81586816467172
cluster_NE_3,2011-02-01,4.60461153026221
cluster_NE_3,2011-03-01,3.61080502852455
cluster_NE_3,2011-04-01,5.47844754480424
cluster_NE_3,2011-05-01,6.02271582738502
cluster_NE_3,2011-06-01,5.75996517661218
cluster_NE_3,2011-07-01,6.55515493154336
cluster_NE_3,2011-08-01,6.28615107089692
cluster_NE_3,2011-09-01,7.07205231245636
cluster_NE_3,2011-10-01,5.91899411733568
cluster_NE_3,2011-11-01,5.88850672107643
cluster_NE_3,2011-12-01,5.03180415499514
cluster_NE_3,2012-01-01,5.60401800090843
cluster_NE_3,2012-02-01,5.75727871625394
cluster_NE_3,2012-03-01,5.61634982924129
cluster_NE_3,2012-04-01,5.68620400098854
cluster_NE_3,2012-05-01,6.184386665919
cluster_NE_3,2012-06-01,6.25310111300806
cluster_NE_3,2012-07-01,6.63506270411039
cluster_NE_3,2012-08-01,7.38769819380328
cluster_NE_3,2012-09-01,6.81770554479132
cluster_NE_3,2012-10-01,6.86512993787887
cluster_NE_3,2012-11-01,4.40654760747128
cluster_NE_3,2012-12-01,5.19435315762563
cluster_NE_3,2013-01-01,4.51254684145803
cluster_NE_3,2013-02-01,6.15297721606135
cluster_NE_3,2013-03-01,5.10192472453177
cluster_NE_3,2013-04-01,5.25501583898276
cluster_NE_3,2013-05-01,5.57180100799482
cluster_NE_3,2013-06-01,6.17230422288422
cluster_NE_3,2013-07-01,6.47429617730261
cluster_NE_3,2013-08-01,6.85411020450504
cluster_NE_3,2013-09-01,6.92945173074415
cluster_NE_3,2013-10-01,6.66928217347837
cluster_NE_3,2013-11-01,5.75709895030289
cluster_NE_3,2013-12-01,3.96810881282896
cluster_NE_3,2014-01-01,5.91041026907241
cluster_NE_3,2014-02-01,5.73069959890716
cluster_NE_3,2014-03-01,5.33575808772313
cluster_NE_3,2014-04-01,4.71097308627637
cluster_NE_3,2014-05-01,5.54901007512489
cluster_NE_3,2014-06-01,6.38923990589089
cluster_NE_3,2014-07-01,6.79882203766885
cluster_NE_3,2014-08-01,6.7798166891978
cluster_NE_3,2014-09-01,6.7323253570079
cluster_NE_3,2014-10-01,6.91286839240577
cluster_NE_3,2014-11-01,5.29240133900053
cluster_NE_3,2014-12-01,5.18512761650057
cluster_NE_3,2015-01-01,5.73107665459607
cluster_NE_3,2015-02-01,5.04935443962738
cluster_NE_3,2015-03-01,4.87761994204029
cluster_NE_3,2015-04-01,4.70894587455369
cluster_NE_3,2015-05-01,5.99373241380928
cluster_NE_3,2015-06-01,6.49422276707957
cluster_NE_3,2015-07-01,6.78547787721744
cluster_NE_3,2015-08-01,6.84498359195776
cluster_NE_3,2015-09-01,6.37832084736545
cluster_NE_3,2015-10-01,6.56043395900043
cluster_NE_3,2015-11-01,5.32882187605954
cluster_NE_3,2015-12-01,5.77517790180347
cluster_NE_3,2016-01-01,3.50444025148993
cluster_NE_3,2016-02-01,5.20416998047499
cluster_NE_3,2016-03-01,5.47900414342717
cluster_NE_3,2016-04-01,5.9618466728969
cluster_NE_3,2016-05-01,5.66321818175122
cluster_NE_3,2016-06-01,5.86153819951428
cluster_NE_3,2016-07-01,6.45208228831605
cluster_NE_3,2016-08-01,6.53387046908915
cluster_NE_3,2016-09-01,6.57646862610958
cluster_NE_3,2016-10-01,6.46002483725962
cluster_NE_3,2016-11-01,5.78826618291547
cluster_NE_3,2016-12-01,5.39517320065778
cluster_NE_3,2017-01-01,5.51344758856641
cluster_NE_3,2017-02-01,5.08329746197763
cluster_NE_3,2017-03-01,4.80033678850093
cluster_NE_3,2017-04-01,5.59177814843502
cluster_NE_3,2017-05-01,5.90283059941621
cluster_NE_3,2017-06-01,6.61046574357461
cluster_NE_3,2017-07-01,7.68921698491148
cluster_NE_3,2017-08-01,6.26381372163239
cluster_NE_3,2017-09-01,7.57144764385048
cluster_NE_3,2017-10-01,6.83545376406878
cluster_NE_3,2017-11-01,5.41505767732628
cluster_NE_3,2017-12-01,5.01888542933332
cluster_NE_3,2018-01-01,4.96142475592086
cluster_NE_3,2018-02-01,4.15957825752428
cluster_NE_3,2018-03-01,3.9786357381639
cluster_NE_3,2018-04-01,5.40445308594761
cluster_NE_3,2018-05-01,6.00020641886291
cluster_NE_3,2018-06-01,6.25406147902393
cluster_NE_3,2018-07-01,6.24748418945765
cluster_NE_3,2018-08-01,6.38134882691686
cluster_NE_3,2018-09-01,6.48161835477103
cluster_NE_3,2018-10-01,5.65477028626277
cluster_NE_3,2018-11-01,5.95594269451666
cluster_NE_3,2018-12-01,4.37475144411671
cluster_NE_3,2019-01-01,5.71467752430521
cluster_NE_3,2019-02-01,3.70213385111691
cluster_NE_3,2019-03-01,4.27975917589059
cluster_NE_3,2019-04-01,4.15828689197709
cluster_NE_3,2019-05-01,5.19216807672492
cluster_NE_3,2019-06-01,6.52504202870521
cluster_NE_3,2019-07-01,6.19497557408297
cluster_NE_3,2019-08-01,6.97616127110581
cluster_NE_3,2019-09-01,6.60735109393447
cluster_NE_3,2019-10-01,6.36920833030227
cluster_NE_3,2019-11-01,5.60964576524419
cluster_NE_3,2019-12-01,5.56087531885162
cluster_NE_3,2020-01-01,3.70568372524239
cluster_NE_3,2020-02-01,3.75678047511142
cluster_NE_3,2020-03-01,3.7370741098401
cluster_NE_3,2020-04-01,4.57979032149112
cluster_NE_3,2020-05-01,5.17715866637027
cluster_NE_3,2020-06-01,6.28497950767774
cluster_NE_3,2020-07-01,6.52583910850002
cluster_NE_3,2020-08-01,6.88437921440956
cluster_NE_3,2020-09-01,6.81859936149384
cluster_NE_3,2020-10-01,5.59468454876446
cluster_NE_3,2020-11-01,4.96520688517505
cluster_NE_3,2020-12-01,5.02984348408192
cluster_NE_3,2021-01-01,5.33591821773787
cluster_NE_3,2021-02-01,3.94286511288355
cluster_NE_3,2021-03-01,4.73276343561102
cluster_NE_3,2021-04-01,4.8500607627377
cluster_NE_3,2021-05-01,5.44437416780575
cluster_NE_3,2021-06-01,5.63550278251118
cluster_NE_3,2021-07-01,6.16675918370854
cluster_NE_3,2021-08-01,6.96978807779268
cluster_NE_3,2021-09-01,6.37001316055043
cluster_NE_3,2021-10-01,5.89724847142493
cluster_NE_3,2021-11-01,4.60632433298548
cluster_NE_3,2021-12-01,4.3278900848637
cluster_S_1,1979-01-01,4.54428036409611
cluster_S_1,1979-02-01,4.32486436926978
cluster_S_1,1979-03-01,4.23663053964995
cluster_S_1,1979-04-01,4.54469933027264
cluster_S_1,1979-05-01,4.72381168789964
cluster_S_1,1979-06-01,3.75715990508057
cluster_S_1,1979-07-01,4.9249181890557
cluster_S_1,1979-08-01,4.552702957666
cluster_S_1,1979-09-01,5.0111682464857
cluster_S_1,1979-10-01,4.57174100577668
cluster_S_1,1979-11-01,4.96575681502876
cluster_S_1,1979-12-01,4.2000024404995
cluster_S_1,1980-01-01,4.36644308606516
cluster_S_1,1980-02-01,4.25542164064911
cluster_S_1,1980-03-01,3.4849506067614
cluster_S_1,1980-04-01,4.59697163469188
cluster_S_1,1980-05-01,4.36727695786246
cluster_S_1,1980-06-01,5.03902333843908
cluster_S_1,1980-07-01,5.26920235197178
cluster_S_1,1980-08-01,4.98725684294465
cluster_S_1,1980-09-01,5.17804230430218
cluster_S_1,1980-10-01,4.96850765635311
cluster_S_1,1980-11-01,4.48565709969555
cluster_S_1,1980-12-01,4.39048405130191
cluster_S_1,1981-01-01,4.58540493975034
cluster_S_1,1981-02-01,4.1333294402935
cluster_S_1,1981-03-01,4.01287433417882
cluster_S_1,1981-04-01,4.52646755747562
cluster_S_1,1981-05-01,4.42150705072627
cluster_S_1,1981-06-01,4.80250968871427
cluster_S_1,1981-07-01,5.24792726765666
cluster_S_1,1981-08-01,4.39474030923068
cluster_S_1,1981-09-01,5.47139905161873
cluster_S_1,1981-10-01,4.59445914018593
cluster_S_1,1981-11-01,4.44738890681224
cluster_S_1,1981-12-01,4.87753102259534
cluster_S_1,1982-01-01,4.41354749611508
cluster_S_1,1982-02-01,4.04086259904588
cluster_S_1,1982-03-01,3.94196450438196
cluster_S_1,1982-04-01,4.15702360066634
cluster_S_1,1982-05-01,4.38124450879993
cluster_S_1,1982-06-01,4.79170217489717
cluster_S_1,1982-07-01,4.83054693356429
cluster_S_1,1982-08-01,4.90860054686699
cluster_S_1,1982-09-01,4.83330186068488
cluster_S_1,1982-10-01,5.09356493560847
cluster_S_1,1982-11-01,4.41606692573805
cluster_S_1,1982-12-01,4.20614524884744
cluster_S_1,1983-01-01,4.58337427430467
cluster_S_1,1983-02-01,4.54998240692675
cluster_S_1,1983-03-01,4.42312324055882
cluster_S_1,1983-04-01,4.45262082118193
cluster_S_1,1983-05-01,4.9856936946291
cluster_S_1,1983-06-01,4.4949537234575
cluster_S_1,1983-07-01,5.46599288297689
cluster_S_1,1983-08-01,5.39817407875595
cluster_S_1,1983-09-01,5.1473179837926
cluster_S_1,1983-10-01,5.13083634720513
cluster_S_1,1983-11-01,3.9767496174357
cluster_S_1,1983-12-01,3.9725213857926
cluster_S_1,1984-01-01,3.99119436728088
cluster_S_1,1984-02-01,3.88537997316312
cluster_S_1,1984-03-01,4.3185849039144
cluster_S_1,1984-04-01,4.75175734704637
cluster_S_1,1984-05-01,4.40959272527829
cluster_S_1,1984-06-01,5.15697155956852
cluster_S_1,1984-07-01,5.58517398110547
cluster_S_1,1984-08-01,5.03453401660056
cluster_S_1,1984-09-01,4.91434269148955
cluster_S_1,1984-10-01,4.64724786208088
cluster_S_1,1984-11-01,4.69454547319547
cluster_S_1,1984-12-01,4.21387999208071
cluster_S_1,1985-01-01,4.30045530406066
cluster_S_1,1985-02-01,3.73651576449976
cluster_S_1,1985-03-01,3.95886375557022
cluster_S_1,1985-04-01,4.66247201575758
cluster_S_1,1985-05-01,4.03085357960162
cluster_S_1,1985-06-01,4.89894116168565
cluster_S_1,1985-07-01,5.59525918353701
cluster_S_1,1985-08-01,4.97300939885413
cluster_S_1,1985-09-01,5.04585274835494
cluster_S_1,1985-10-01,4.40766901279659
cluster_S_1,1985-11-01,4.4994607176828
cluster_S_1,1985-12-01,3.97557006705005
cluster_S_1,1986-01-01,3.69118608739651
cluster_S_1,1986-02-01,4.21361890951461
cluster_S_1,1986-03-01,4.1750250572256
cluster_S_1,1986-04-01,4.54346873621491
cluster_S_1,1986-05-01,4.72738235592913
cluster_S_1,1986-06-01,4.84232989095206
cluster_S_1,1986-07-01,4.7489382800007
cluster_S_1,1986-08-01,4.4507210872801
cluster_S_1,1986-09-01,5.39232459225041
cluster_S_1,1986-10-01,4.63708063808646
cluster_S_1,1986-11-01,4.87296464327965
cluster_S_1,1986-12-01,4.05793234167072
cluster_S_1,1987-01-01,3.97814056916009
cluster_S_1,1987-02-01,4.75067527831377
cluster_S_1,1987-03-01,4.06239716614479
cluster_S_1,1987-04-01,4.59055666684747
cluster_S_1,1987-05-01,4.88372772507572
cluster_S_1,1987-06-01,4.3830024336327
cluster_S_1,1987-07-01,5.88853007017188
cluster_S_1,1987-08-01,5.55651895585582
cluster_S_1,1987-09-01,5.36987564400048
cluster_S_1,1987-10-01,4.43134582951293
cluster_S_1,1987-11-01,4.42139692618621
cluster_S_1,1987-12-01,4.18527851421171
cluster_S_1,1988-01-01,3.82265022003943
cluster_S_1,1988-02-01,4.16755315540478
cluster_S_1,1988-03-01,3.8033759150002
cluster_S_1,1988-04-01,4.49164960668722
cluster_S_1,1988-05-01,3.70375433309578
cluster_S_1,1988-06-01,4.73467206810981
cluster_S_1,1988-07-01,5.43709687422824
cluster_S_1,1988-08-01,4.98180283864495
cluster_S_1,1988-09-01,4.94489126469098
cluster_S_1,1988-10-01,4.95878936642892
cluster_S_1,1988-11-01,4.90514083256716
cluster_S_1,1988-12-01,4.11263668361915
cluster_S_1,1989-01-01,4.74864061195415
cluster_S_1,1989-02-01,3.90829033179217
cluster_S_1,1989-03-01,3.76210242125101
cluster_S_1,1989-04-01,4.19825152083282
cluster_S_1,1989-05-01,4.20762946998811
cluster_S_1,1989-06-01,4.03141336185805
cluster_S_1,1989-07-01,4.69540455377374
cluster_S_1,1989-08-01,5.50133431528579
cluster_S_1,1989-09-01,5.10095873835868
cluster_S_1,1989-10-01,4.99344813239321
cluster_S_1,1989-11-01,4.93481229685593
cluster_S_1,1989-12-01,4.84552874556445
cluster_S_1,1990-01-01,4.54247555528547
cluster_S_1,1990-02-01,3.92377064635902
cluster_S_1,1990-03-01,4.15988933995142
cluster_S_1,1990-04-01,4.55981146414177
cluster_S_1,1990-05-01,4.36616107067647
cluster_S_1,1990-06-01,4.43753105331267
cluster_S_1,1990-07-01,4.8185330715275
cluster_S_1,1990-08-01,4.89866532246292
cluster_S_1,1990-09-01,5.38022135637442
cluster_S_1,1990-10-01,4.69374027553538
cluster_S_1,1990-11-01,4.51595314113611
cluster_S_1,1990-12-01,4.85490009829292
cluster_S_1,1991-01-01,4.34651125845256
cluster_S_1,1991-02-01,3.55384801330123
cluster_S_1,1991-03-01,4.01447453835362
cluster_S_1,1991-04-01,3.93680096007452
cluster_S_1,1991-05-01,4.59811524637595
cluster_S_1,1991-06-01,4.66279293642432
cluster_S_1,1991-07-01,5.37557465366577
cluster_S_1,1991-08-01,4.99726882904789
cluster_S_1,1991-09-01,4.72137231419828
cluster_S_1,1991-10-01,5.11723437593119
cluster_S_1,1991-11-01,4.6680339695751
cluster_S_1,1991-12-01,3.94475018488219
cluster_S_1,1992-01-01,4.06262114397473
cluster_S_1,1992-02-01,4.64313190902065
cluster_S_1,1992-03-01,4.15287926989374
cluster_S_1,1992-04-01,4.63092412700445
cluster_S_1,1992-05-01,4.80216629431669
cluster_S_1,1992-06-01,5.39445650216281
cluster_S_1,1992-07-01,5.49148802030685
cluster_S_1,1992-08-01,4.93391188489497
cluster_S_1,1992-09-01,4.77903548597334
cluster_S_1,1992-10-01,4.59009088714184
cluster_S_1,1992-11-01,4.65043173524127
cluster_S_1,1992-12-01,4.17543251880645
cluster_S_1,1993-01-01,3.70336908377908
cluster_S_1,1993-02-01,3.86857793772247
cluster_S_1,1993-03-01,3.70277751452932
cluster_S_1,1993-04-01,4.05774649077389
cluster_S_1,1993-05-01,4.97358117991563
cluster_S_1,1993-06-01,5.18568107145802
cluster_S_1,1993-07-01,5.17170256390473
cluster_S_1,1993-08-01,4.17804770718897
cluster_S_1,1993-09-01,4.7768667916184
cluster_S_1,1993-10-01,4.60984569695141
cluster_S_1,1993-11-01,4.58850754370512
cluster_S_1,1993-12-01,4.86488023444763
cluster_S_1,1994-01-01,4.43061004453588
cluster_S_1,1994-02-01,4.01275257153348
cluster_S_1,1994-03-01,4.46753650971098
cluster_S_1,1994-04-01,4.47231512893981
cluster_S_1,1994-05-01,4.22333686310822
cluster_S_1,1994-06-01,4.66914631368758
cluster_S_1,1994-07-01,5.87485704371098
cluster_S_1,1994-08-01,4.79350998314951
cluster_S_1,1994-09-01,4.80765354927009
cluster_S_1,1994-10-01,4.70850627936526
cluster_S_1,1994-11-01,4.34443928347891
cluster_S_1,1994-12-01,4.16923413042953
cluster_S_1,1995-01-01,4.25571705190096
cluster_S_1,1995-02-01,4.28022284421674
cluster_S_1,1995-03-01,4.07463379494629
cluster_S_1,1995-04-01,4.48050323856264
cluster_S_1,1995-05-01,3.29941377261765
cluster_S_1,1995-06-01,4.87104398914322
cluster_S_1,1995-07-01,5.51349762563339
cluster_S_1,1995-08-01,4.91289622648718
cluster_S_1,1995-09-01,5.79249953482537
cluster_S_1,1995-10-01,4.6631718851763
cluster_S_1,1995-11-01,4.56324461822023
cluster_S_1,1995-12-01,3.89608909555354
cluster_S_1,1996-01-01,4.21490999373704
cluster_S_1,1996-02-01,4.28983696525988
cluster_S_1,1996-03-01,4.40509219054663
